iconCategory,latitude,longitude,timestamp,hour,day,month,is_weekend,minute,week_number,is_peak_hour,is_peak_morning,is_peak_evening,is_night,severity,time_of_day
6,53.27412937,-6.2198844986,2026-04-01 14:22:57.960817,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3966848549,-6.2178017633,2026-04-01 14:22:57.960817,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3010104392,-6.2184602456,2026-04-01 14:22:57.960818,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2753913407,-6.2117989795,2026-04-01 14:22:57.960820,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
8,53.2747596583,-6.2126827674,2026-04-01 14:22:57.960820,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
8,53.3505200315,-6.2087144391,2026-04-01 14:22:57.960821,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
8,53.276079299,-6.2082866268,2026-04-01 14:22:57.960821,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
8,53.2703286473,-6.2111874358,2026-04-01 14:22:57.960822,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
9,53.3227390194,-6.2065512375,2026-04-01 14:22:57.960829,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
6,53.2891456982,-6.2118901746,2026-04-01 14:22:57.960830,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3816430011,-6.2080036537,2026-04-01 14:22:57.960836,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3888742377,-6.1983932988,2026-04-01 14:22:57.960837,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.303055663,-6.1993655996,2026-04-01 14:22:57.960838,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2585430309,-6.1964849071,2026-04-01 14:22:57.960839,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2891524123,-6.1962461905,2026-04-01 14:22:57.960839,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3797681392,-6.1997357444,2026-04-01 14:22:57.960840,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3744399391,-6.1987245516,2026-04-01 14:22:57.960840,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2822349958,-6.1938952343,2026-04-01 14:22:57.960841,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
8,53.2423693091,-6.1910185651,2026-04-01 14:22:57.960842,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
9,53.3049707144,-6.1877717511,2026-04-01 14:22:57.960842,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
9,53.228639086,-6.185703768,2026-04-01 14:22:57.960843,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
9,53.2323861177,-6.1889599697,2026-04-01 14:22:57.960843,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
6,53.2868524268,-6.1943565743,2026-04-01 14:22:57.960844,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2901622683,-6.1871079044,2026-04-01 14:22:57.960849,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3889600671,-6.182841851,2026-04-01 14:22:57.960850,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2856346902,-6.1771609323,2026-04-01 14:22:57.960850,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.299847707,-6.1725314395,2026-04-01 14:22:57.960851,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3800739305,-6.1643627719,2026-04-01 14:22:57.960851,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2818527808,-6.1655295329,2026-04-01 14:22:57.960852,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2805223932,-6.1600310044,2026-04-01 14:22:57.960853,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2835989049,-6.1594543294,2026-04-01 14:22:57.960853,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
8,53.3823671949,-6.1494939463,2026-04-01 14:22:57.960854,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
6,53.265810498,-6.1483365731,2026-04-01 14:22:57.960855,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
9,53.289365659,-6.150413944,2026-04-01 14:22:57.960856,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
8,53.2885971942,-6.1459266083,2026-04-01 14:22:57.960856,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
8,53.2894662192,-6.1464389102,2026-04-01 14:22:57.960857,14,Wednesday,4,0,22,14,0,0,0,0,High,Afternoon
6,53.2947743338,-6.14715506,2026-04-01 14:22:57.960857,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
9,53.2825581746,-6.1427522139,2026-04-01 14:22:57.960858,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
6,53.2815724943,-6.1392707066,2026-04-01 14:22:57.960858,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2928095761,-6.1372791664,2026-04-01 14:22:57.960859,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
9,53.2956728408,-6.1355102496,2026-04-01 14:22:57.960865,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
9,53.2826641631,-6.1340739266,2026-04-01 14:22:57.960866,14,Wednesday,4,0,22,14,0,0,0,0,Low,Afternoon
6,53.2872118484,-6.1343662874,2026-04-01 14:22:57.960867,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2858666952,-6.1319804625,2026-04-01 14:22:57.960867,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2297321066,-6.1309625642,2026-04-01 14:22:57.960868,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2125122859,-6.1233088807,2026-04-01 14:22:57.960868,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2869610603,-6.122465326,2026-04-01 14:22:57.960869,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2177962804,-6.1273603575,2026-04-01 14:22:57.960872,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2151422182,-6.1195108728,2026-04-01 14:22:57.960872,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3905318594,-6.1132921712,2026-04-01 14:22:57.960873,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2049431269,-6.1156283752,2026-04-01 14:22:57.960874,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.2134390246,-6.1186753647,2026-04-01 14:22:57.960874,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.1997664524,-6.1102907793,2026-04-01 14:22:57.960875,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
6,53.3872313985,-6.1048660116,2026-04-01 14:22:57.960875,14,Wednesday,4,0,22,14,0,0,0,0,Medium,Afternoon
9,53.330112407,-6.3981320398,2026-04-01 14:32:56.746076,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.3302612763,-6.3977444606,2026-04-01 14:32:56.746091,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3327249037,-6.4003126757,2026-04-01 14:32:56.746096,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3258772215,-6.395131989,2026-04-01 14:32:56.746099,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3856904793,-6.402100368,2026-04-01 14:32:56.746102,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3164868092,-6.3969827132,2026-04-01 14:32:56.746104,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3950661579,-6.3900679784,2026-04-01 14:32:56.746106,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3117956106,-6.3898815649,2026-04-01 14:32:56.746107,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3411684728,-6.3860929446,2026-04-01 14:32:56.746109,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3661398497,-6.3821474152,2026-04-01 14:32:56.746119,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3881380073,-6.3825443821,2026-04-01 14:32:56.746121,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3465932541,-6.3752232926,2026-04-01 14:32:56.746123,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3529031408,-6.3771209555,2026-04-01 14:32:56.746125,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2980868678,-6.3738540249,2026-04-01 14:32:56.746126,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2967604923,-6.3701780574,2026-04-01 14:32:56.746128,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.2958538925,-6.3699447052,2026-04-01 14:32:56.746129,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3168288066,-6.3670854704,2026-04-01 14:32:56.746131,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3787382025,-6.3669754999,2026-04-01 14:32:56.746133,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.3777444417,-6.3663907783,2026-04-01 14:32:56.746134,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.4006263571,-6.3653715389,2026-04-01 14:32:56.746136,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3415211819,-6.3659388261,2026-04-01 14:32:56.746137,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3397174206,-6.3615641432,2026-04-01 14:32:56.746139,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3429012132,-6.3617720144,2026-04-01 14:32:56.746141,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3820869181,-6.3600768583,2026-04-01 14:32:56.746142,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2823234957,-6.3592239158,2026-04-01 14:32:56.746144,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2791383893,-6.3582878249,2026-04-01 14:32:56.746145,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3415037667,-6.3563365178,2026-04-01 14:32:56.746147,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.275454343,-6.3569654958,2026-04-01 14:32:56.746148,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2883128933,-6.3549390869,2026-04-01 14:32:56.746150,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3117889001,-6.3565497534,2026-04-01 14:32:56.746152,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3173612254,-6.3525492387,2026-04-01 14:32:56.746153,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2747288333,-6.3510753648,2026-04-01 14:32:56.746155,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.273905371,-6.350615366,2026-04-01 14:32:56.746157,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2764816638,-6.3506006138,2026-04-01 14:32:56.746158,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3215011775,-6.3476796882,2026-04-01 14:32:56.746160,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3267381791,-6.3436630802,2026-04-01 14:32:56.746162,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.316431829,-6.3416554468,2026-04-01 14:32:56.746163,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3212530941,-6.3393366771,2026-04-01 14:32:56.746165,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3239648101,-6.3287929134,2026-04-01 14:32:56.746166,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3389355484,-6.3217306571,2026-04-01 14:32:56.746168,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3240077151,-6.329775943,2026-04-01 14:32:56.746169,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3179754041,-6.3152960377,2026-04-01 14:32:56.746175,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2887058233,-6.311013891,2026-04-01 14:32:56.746181,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3024709226,-6.3089941876,2026-04-01 14:32:56.746182,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.3027217198,-6.3090585606,2026-04-01 14:32:56.746184,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3434805458,-6.3100858466,2026-04-01 14:32:56.746186,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3602551079,-6.3076852696,2026-04-01 14:32:56.746187,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3378948651,-6.30783145,2026-04-01 14:32:56.746189,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3021316152,-6.3072266118,2026-04-01 14:32:56.746190,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3015066395,-6.3052645759,2026-04-01 14:32:56.746192,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2942915319,-6.3047428863,2026-04-01 14:32:56.746193,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.2574969771,-6.3004513519,2026-04-01 14:32:56.746195,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.250303273,-6.3005224304,2026-04-01 14:32:56.746197,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.2992576128,-6.2999256389,2026-04-01 14:32:56.746198,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3101232556,-6.3031563597,2026-04-01 14:32:56.746200,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3360012106,-6.3047495918,2026-04-01 14:32:56.746202,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3341357516,-6.2985443013,2026-04-01 14:32:56.746203,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3630110621,-6.2985322313,2026-04-01 14:32:56.746205,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3024870013,-6.2961705463,2026-04-01 14:32:56.746206,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.342399639,-6.2940448956,2026-04-01 14:32:56.746208,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3900490408,-6.3005264537,2026-04-01 14:32:56.746210,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3614164949,-6.2928419249,2026-04-01 14:32:56.746211,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3314722848,-6.2932455973,2026-04-01 14:32:56.746213,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3335349194,-6.2913988964,2026-04-01 14:32:56.746215,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.333302923,-6.2911279933,2026-04-01 14:32:56.746216,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3901389168,-6.2900484042,2026-04-01 14:32:56.746237,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3324231273,-6.289250447,2026-04-01 14:32:56.746239,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3588067062,-6.291598721,2026-04-01 14:32:56.746241,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2952852852,-6.2868176834,2026-04-01 14:32:56.746242,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3082819067,-6.2867626982,2026-04-01 14:32:56.746244,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3051933484,-6.2832999663,2026-04-01 14:32:56.746246,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3105618082,-6.2808631794,2026-04-01 14:32:56.746251,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3316962823,-6.2781689005,2026-04-01 14:32:56.746253,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3414313534,-6.277751817,2026-04-01 14:32:56.746254,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3600432156,-6.2775841789,2026-04-01 14:32:56.746256,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3452212986,-6.2752291994,2026-04-01 14:32:56.746259,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3494458076,-6.2755148546,2026-04-01 14:32:56.746260,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3113329326,-6.2778081434,2026-04-01 14:32:56.746262,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
7,53.3441806185,-6.2734482126,2026-04-01 14:32:56.746263,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3521024986,-6.273375793,2026-04-01 14:32:56.746265,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3486960864,-6.2747262852,2026-04-01 14:32:56.746266,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
7,53.3442033869,-6.2723552124,2026-04-01 14:32:56.746268,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
7,53.3642918146,-6.2718563216,2026-04-01 14:32:56.746270,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3586900015,-6.2732336359,2026-04-01 14:32:56.746275,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3606453251,-6.2705809312,2026-04-01 14:32:56.746276,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3593136399,-6.2697816329,2026-04-01 14:32:56.746278,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.3552473956,-6.2708116011,2026-04-01 14:32:56.746279,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.3550086635,-6.2694986598,2026-04-01 14:32:56.746281,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3604066232,-6.2673032717,2026-04-01 14:32:56.746282,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3774989855,-6.2689568536,2026-04-01 14:32:56.746284,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3742803728,-6.2655772702,2026-04-01 14:32:56.746286,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2931381859,-6.2739873366,2026-04-01 14:32:56.746288,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3294995543,-6.2739135759,2026-04-01 14:32:56.746291,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.3302183776,-6.2642978565,2026-04-01 14:32:56.746293,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3430232155,-6.263713135,2026-04-01 14:32:56.746294,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3418725869,-6.263623281,2026-04-01 14:32:56.746296,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.2804378989,-6.2618758218,2026-04-01 14:32:56.746301,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3591299059,-6.2617658512,2026-04-01 14:32:56.746302,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3562264232,-6.2614909248,2026-04-01 14:32:56.746304,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
7,53.3444984747,-6.2599687712,2026-04-01 14:32:56.746309,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3477103811,-6.2594537871,2026-04-01 14:32:56.746311,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3603221369,-6.2661834495,2026-04-01 14:32:56.746312,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3538217871,-6.258426501,2026-04-01 14:32:56.746317,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.3410880019,-6.2593719797,2026-04-01 14:32:56.746319,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3409887642,-6.2583379881,2026-04-01 14:32:56.746322,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.3468467444,-6.2559561865,2026-04-01 14:32:56.746323,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3474716568,-6.2551998036,2026-04-01 14:32:56.746325,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3211270241,-6.2549543814,2026-04-01 14:32:56.746326,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3474153655,-6.252292289,2026-04-01 14:32:56.746328,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3769102648,-6.2554827766,2026-04-01 14:32:56.746329,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.370106835,-6.2541456954,2026-04-01 14:32:56.746331,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3363633217,-6.2509337501,2026-04-01 14:32:56.746332,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2809797421,-6.2539270954,2026-04-01 14:32:56.746334,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3911943702,-6.2463726537,2026-04-01 14:32:56.746335,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.381840187,-6.2448075847,2026-04-01 14:32:56.746337,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2813283884,-6.2442067699,2026-04-01 14:32:56.746339,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.3195767035,-6.2434155183,2026-04-01 14:32:56.746340,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
9,53.3621661425,-6.2423144715,2026-04-01 14:32:56.746342,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
9,53.3624464504,-6.24215488,2026-04-01 14:32:56.746343,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3497368064,-6.2409036295,2026-04-01 14:32:56.746345,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.3198449244,-6.2429689305,2026-04-01 14:32:56.746346,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.3409498798,-6.2415326075,2026-04-01 14:32:56.746348,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3824972835,-6.2445554571,2026-04-01 14:32:56.746350,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.4102903805,-6.2356920974,2026-04-01 14:32:56.746351,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3079225121,-6.2356773452,2026-04-01 14:32:56.746354,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
9,53.328394465,-6.2339754836,2026-04-01 14:32:56.746355,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.3185199257,-6.237470402,2026-04-01 14:32:56.746357,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3259724393,-6.2312570648,2026-04-01 14:32:56.746358,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2553404571,-6.2316728072,2026-04-01 14:32:56.746360,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2915341912,-6.2364323871,2026-04-01 14:32:56.746361,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3316198479,-6.2346969978,2026-04-01 14:32:56.746363,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2835358645,-6.2322414355,2026-04-01 14:32:56.746367,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.2906745776,-6.226537718,2026-04-01 14:32:56.746369,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.2905672562,-6.2276897268,2026-04-01 14:32:56.746371,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.3651420937,-6.2257250087,2026-04-01 14:32:56.746372,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2879937165,-6.2301908867,2026-04-01 14:32:56.746374,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3444743053,-6.225484951,2026-04-01 14:32:56.746376,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.282866668,-6.2250008123,2026-04-01 14:32:56.746377,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.2883034734,-6.2235926525,2026-04-01 14:32:56.746380,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3509344035,-6.2195063071,2026-04-01 14:32:56.746383,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3512039783,-6.2258027928,2026-04-01 14:32:56.746385,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
6,53.3955274781,-6.2149720327,2026-04-01 14:32:56.746386,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
8,53.2747596583,-6.2126827674,2026-04-01 14:32:56.746395,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.3505200315,-6.2087144391,2026-04-01 14:32:56.746397,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.276079299,-6.2082866268,2026-04-01 14:32:56.746398,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
8,53.2703286473,-6.2111874358,2026-04-01 14:32:56.746400,14,Wednesday,4,0,32,14,0,0,0,0,High,Afternoon
9,53.3227390194,-6.2065512375,2026-04-01 14:32:56.746401,14,Wednesday,4,0,32,14,0,0,0,0,Low,Afternoon
6,53.2721472218,-6.2039548592,2026-04-01 14:32:56.746403,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3911058461,-6.2023723559,2026-04-01 14:32:56.746405,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3812245779,-6.2085400955,2026-04-01 14:32:56.746406,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3888742377,-6.1983932988,2026-04-01 14:32:56.746407,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3896453965,-6.1971849637,2026-04-01 14:32:56.746409,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2891524123,-6.1962461905,2026-04-01 14:32:56.746411,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.2891524123,-6.1962461905,2026-04-01 14:32:56.746412,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
6,53.3790721009,-6.1987473504,2026-04-01 14:32:56.746414,14,Wednesday,4,0,32,14,0,0,0,0,Medium,Afternoon
