iconCategory,latitude,longitude,timestamp,hour,day,month,minute,week_number,is_weekend,is_peak_hour,is_peak_morning,is_peak_evening,is_night,severity,time_of_day
0,53.3525517766,-6.2248130576,2026-03-26 10:41:19.665740,10,Thursday,3,41,13,False,0,False,False,0,,Morning
8,53.2883034734,-6.2235926525,2026-03-26 10:41:19.665741,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
0,53.3532477981,-6.2235188918,2026-03-26 10:41:19.665742,10,Thursday,3,41,13,False,0,False,False,0,,Morning
8,53.3509344035,-6.2195063071,2026-03-26 10:41:19.665743,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.3512039783,-6.2258027928,2026-03-26 10:41:19.665744,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
0,53.3520971453,-6.2142907517,2026-03-26 10:41:19.665745,10,Thursday,3,41,13,False,0,False,False,0,,Morning
0,53.3529661789,-6.224176033,2026-03-26 10:41:19.665746,10,Thursday,3,41,13,False,0,False,False,0,,Morning
6,53.3417170022,-6.2123488323,2026-03-26 10:41:19.665746,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.3412918813,-6.2097645239,2026-03-26 10:41:19.665747,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
8,53.2747596583,-6.2126827674,2026-03-26 10:41:19.665748,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.3505200315,-6.2087144391,2026-03-26 10:41:19.665749,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.276079299,-6.2082866268,2026-03-26 10:41:19.665750,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.2703286473,-6.2111874358,2026-03-26 10:41:19.665751,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
6,53.2733233392,-6.2006812231,2026-03-26 10:41:19.665752,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.3893342753,-6.2005457716,2026-03-26 10:41:19.665753,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
8,53.2423693091,-6.1910185651,2026-03-26 10:41:19.665753,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.2323861177,-6.1889599697,2026-03-26 10:41:19.665754,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.2327053084,-6.1881740825,2026-03-26 10:41:19.665755,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
9,53.3049707144,-6.1877717511,2026-03-26 10:41:19.665756,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
9,53.228639086,-6.185703768,2026-03-26 10:41:19.665757,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-03-26 10:41:19.665758,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
9,53.3036698472,-6.1851579384,2026-03-26 10:41:19.665759,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.2763207284,-6.188129826,2026-03-26 10:41:19.665760,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2800959107,-6.1828780608,2026-03-26 10:41:19.665761,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.379853987,-6.1685872511,2026-03-26 10:41:19.665762,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
8,53.3823671949,-6.1494939463,2026-03-26 10:41:19.665762,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.2885971942,-6.1459266083,2026-03-26 10:41:19.665763,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
8,53.2894662192,-6.1464389102,2026-03-26 10:41:19.665764,10,Thursday,3,41,13,False,0,False,False,0,High,Morning
9,53.2825581746,-6.1427522139,2026-03-26 10:41:19.665765,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.276355612,-6.1434509294,2026-03-26 10:41:19.665766,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
9,53.2818567899,-6.1400391595,2026-03-26 10:41:19.665767,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.2908274425,-6.1398312883,2026-03-26 10:41:19.665768,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2874331219,-6.1360265748,2026-03-26 10:41:19.665769,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
9,53.2956728408,-6.1355102496,2026-03-26 10:41:19.665770,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.2952946535,-6.1361754374,2026-03-26 10:41:19.665770,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
9,53.2826641631,-6.1340739266,2026-03-26 10:41:19.665771,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.2847884375,-6.1326872246,2026-03-26 10:41:19.665772,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2883665068,-6.1270907955,2026-03-26 10:41:19.665773,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
9,53.2325899646,-6.1238560514,2026-03-26 10:41:19.665774,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
9,53.235536379,-6.1228435175,2026-03-26 10:41:19.665775,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
9,53.234706242,-6.123196228,2026-03-26 10:41:19.665776,10,Thursday,3,41,13,False,0,False,False,0,Low,Morning
6,53.3887495173,-6.1214460866,2026-03-26 10:41:19.665777,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2533596945,-6.1136529283,2026-03-26 10:41:19.665778,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2034196157,-6.1131768362,2026-03-26 10:41:19.665778,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
6,53.2084259736,-6.1147056953,2026-03-26 10:41:19.665779,10,Thursday,3,41,13,False,0,False,False,0,Medium,Morning
9,53.330112407,-6.3981320398,2026-03-26 10:46:21.320418,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3302612763,-6.3977444606,2026-03-26 10:46:21.320430,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3322340717,-6.3999894695,2026-03-26 10:46:21.320434,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3661398497,-6.3821474152,2026-03-26 10:46:21.320436,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3664657445,-6.3857965605,2026-03-26 10:46:21.320438,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3347392281,-6.3791326122,2026-03-26 10:46:21.320442,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3817395943,-6.3702665703,2026-03-26 10:46:21.320444,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3240224841,-6.3690220253,2026-03-26 10:46:21.320446,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3849582431,-6.3692164855,2026-03-26 10:46:21.320448,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3265343804,-6.3616835015,2026-03-26 10:46:21.320451,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3324660739,-6.3465062218,2026-03-26 10:46:21.320453,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.325385009,-6.3417560296,2026-03-26 10:46:21.320455,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3168945018,-6.325027092,2026-03-26 10:46:21.320458,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3168153871,-6.324052109,2026-03-26 10:46:21.320460,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
0,53.2910527556,-6.3146979051,2026-03-26 10:46:21.320462,10,Thursday,3,46,13,False,0,False,False,0,,Morning
0,53.2907952763,-6.3143586056,2026-03-26 10:46:21.320464,10,Thursday,3,46,13,False,0,False,False,0,,Morning
6,53.3269688596,-6.3121243255,2026-03-26 10:46:21.320466,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3028195939,-6.3094246821,2026-03-26 10:46:21.320469,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3602551079,-6.3076852696,2026-03-26 10:46:21.320471,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3470814191,-6.3082901077,2026-03-26 10:46:21.320473,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3022080523,-6.3074773984,2026-03-26 10:46:21.320475,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3431667353,-6.3143049614,2026-03-26 10:46:21.320477,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2786783645,-6.301312341,2026-03-26 10:46:21.320479,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
8,53.250303273,-6.3005224304,2026-03-26 10:46:21.320481,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2574969771,-6.3004513519,2026-03-26 10:46:21.320483,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
9,53.3341357516,-6.2985443013,2026-03-26 10:46:21.320485,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3935533626,-6.3007960157,2026-03-26 10:46:21.320487,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3901067254,-6.3000154929,2026-03-26 10:46:21.320490,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.363404005,-6.3036378162,2026-03-26 10:46:21.320492,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3614164949,-6.2928379016,2026-03-26 10:46:21.320494,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.389961914,-6.2916697995,2026-03-26 10:46:21.320496,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3335349194,-6.2913988964,2026-03-26 10:46:21.320499,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.333302923,-6.2911279933,2026-03-26 10:46:21.320500,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3181967185,-6.2920801775,2026-03-26 10:46:21.320503,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3277037947,-6.3087393777,2026-03-26 10:46:21.320505,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3598044604,-6.293716325,2026-03-26 10:46:21.320507,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3580181306,-6.2849522071,2026-03-26 10:46:21.320509,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3101715332,-6.2881614702,2026-03-26 10:46:21.320511,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.308202776,-6.2840255039,2026-03-26 10:46:21.320513,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3057378328,-6.2833938436,2026-03-26 10:46:21.320515,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3049117124,-6.2833200829,2026-03-26 10:46:21.320517,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3414313534,-6.277751817,2026-03-26 10:46:21.320519,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.347656742,-6.2769256966,2026-03-26 10:46:21.320521,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3371653105,-6.2759131627,2026-03-26 10:46:21.320523,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3494458076,-6.2755148546,2026-03-26 10:46:21.320525,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3110472807,-6.2789869742,2026-03-26 10:46:21.320527,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3513260069,-6.2737419145,2026-03-26 10:46:21.320530,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3104223353,-6.2737258212,2026-03-26 10:46:21.320532,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3469110924,-6.265291615,2026-03-26 10:46:21.320534,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3207890666,-6.2679577307,2026-03-26 10:46:21.320536,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2808120581,-6.2753244178,2026-03-26 10:46:21.320538,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
0,53.3761431756,-6.2646706836,2026-03-26 10:46:21.320540,10,Thursday,3,46,13,False,0,False,False,0,,Morning
6,53.3296376634,-6.2701799409,2026-03-26 10:46:21.320542,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.3302183776,-6.2642978565,2026-03-26 10:46:21.320545,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
0,53.3756335419,-6.2623210685,2026-03-26 10:46:21.320547,10,Thursday,3,46,13,False,0,False,False,0,,Morning
0,53.3761243744,-6.2645835118,2026-03-26 10:46:21.320549,10,Thursday,3,46,13,False,0,False,False,0,,Morning
6,53.3529380119,-6.2616813617,2026-03-26 10:46:21.320551,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3603489484,-6.2665120201,2026-03-26 10:46:21.320554,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.349773031,-6.260364397,2026-03-26 10:46:21.320556,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3310565723,-6.2569714026,2026-03-26 10:46:21.320558,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.332130809,-6.2542435961,2026-03-26 10:46:21.320560,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3734126739,-6.252022727,2026-03-26 10:46:21.320562,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3344978285,-6.2514152066,2026-03-26 10:46:21.320564,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3764690439,-6.253165348,2026-03-26 10:46:21.320566,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3625953069,-6.2522131638,2026-03-26 10:46:21.320568,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3231467024,-6.2495282726,2026-03-26 10:46:21.320572,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3654505408,-6.2466596501,2026-03-26 10:46:21.320574,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3596730519,-6.245067759,2026-03-26 10:46:21.320576,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
8,53.3195767035,-6.2434155183,2026-03-26 10:46:21.320579,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
9,53.3621661425,-6.2423144715,2026-03-26 10:46:21.320580,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3624464504,-6.24215488,2026-03-26 10:46:21.320583,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.3515526519,-6.2424472408,2026-03-26 10:46:21.320585,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.3198449244,-6.2429689305,2026-03-26 10:46:21.320587,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
6,53.349013959,-6.239818676,2026-03-26 10:46:21.320588,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.328394465,-6.2339754836,2026-03-26 10:46:21.320590,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.3273296457,-6.2309633629,2026-03-26 10:46:21.320592,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2915341912,-6.2364323871,2026-03-26 10:46:21.320594,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.2905672562,-6.2276897268,2026-03-26 10:46:21.320598,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2906987274,-6.2260146873,2026-03-26 10:46:21.320600,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
0,53.3525517766,-6.2248130576,2026-03-26 10:46:21.320602,10,Thursday,3,46,13,False,0,False,False,0,,Morning
8,53.2883034734,-6.2235926525,2026-03-26 10:46:21.320604,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
0,53.3532477981,-6.2235188918,2026-03-26 10:46:21.320607,10,Thursday,3,46,13,False,0,False,False,0,,Morning
6,53.3633932511,-6.2231393592,2026-03-26 10:46:21.320609,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.3512039783,-6.2258027928,2026-03-26 10:46:21.320611,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.3509344035,-6.2195063071,2026-03-26 10:46:21.320613,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
6,53.3357464047,-6.2161146538,2026-03-26 10:46:21.320615,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
0,53.3520971453,-6.2142907517,2026-03-26 10:46:21.320617,10,Thursday,3,46,13,False,0,False,False,0,,Morning
0,53.3529661789,-6.224176033,2026-03-26 10:46:21.320620,10,Thursday,3,46,13,False,0,False,False,0,,Morning
6,53.3417170022,-6.2123488323,2026-03-26 10:46:21.320622,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3412918813,-6.2097645239,2026-03-26 10:46:21.320624,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.2747596583,-6.2126827674,2026-03-26 10:46:21.320626,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.3505200315,-6.2087144391,2026-03-26 10:46:21.320628,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.276079299,-6.2082866268,2026-03-26 10:46:21.320630,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2703286473,-6.2111874358,2026-03-26 10:46:21.320634,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
6,53.2733233392,-6.2006812231,2026-03-26 10:46:21.320636,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3893342753,-6.2005457716,2026-03-26 10:46:21.320638,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.2423693091,-6.1910185651,2026-03-26 10:46:21.320640,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2323861177,-6.1889599697,2026-03-26 10:46:21.320643,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2327053084,-6.1881740825,2026-03-26 10:46:21.320645,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
9,53.3049707144,-6.1877717511,2026-03-26 10:46:21.320647,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.2323861177,-6.1889599697,2026-03-26 10:46:21.320649,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.228639086,-6.185703768,2026-03-26 10:46:21.320651,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2763207284,-6.188129826,2026-03-26 10:46:21.320654,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.3036698472,-6.1851579384,2026-03-26 10:46:21.320656,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2813310946,-6.1812311844,2026-03-26 10:46:21.320658,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2993944172,-6.1771864132,2026-03-26 10:46:21.320660,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.379853987,-6.1685872511,2026-03-26 10:46:21.320662,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2803105056,-6.1609094278,2026-03-26 10:46:21.320664,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
8,53.3823671949,-6.1494939463,2026-03-26 10:46:21.320667,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2885971942,-6.1459266083,2026-03-26 10:46:21.320669,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
8,53.2894662192,-6.1464389102,2026-03-26 10:46:21.320672,10,Thursday,3,46,13,False,0,False,False,0,High,Morning
6,53.2893750286,-6.1509906189,2026-03-26 10:46:21.320674,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2825581746,-6.1427522139,2026-03-26 10:46:21.320676,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.276355612,-6.1434509294,2026-03-26 10:46:21.320678,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2818567899,-6.1400391595,2026-03-26 10:46:21.320680,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2908274425,-6.1398312883,2026-03-26 10:46:21.320683,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2956728408,-6.1355102496,2026-03-26 10:46:21.320684,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2952906457,-6.1361633675,2026-03-26 10:46:21.320687,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2826641631,-6.1340739266,2026-03-26 10:46:21.320689,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2873177752,-6.134796782,2026-03-26 10:46:21.320691,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2847884375,-6.1326872246,2026-03-26 10:46:21.320693,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2885046488,-6.1274032728,2026-03-26 10:46:21.320695,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2537633262,-6.1249986724,2026-03-26 10:46:21.320697,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2523189801,-6.1239606575,2026-03-26 10:46:21.320700,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.2325899646,-6.1238560514,2026-03-26 10:46:21.320702,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.235536379,-6.1228435175,2026-03-26 10:46:21.320704,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
9,53.234706242,-6.123196228,2026-03-26 10:46:21.320706,10,Thursday,3,46,13,False,0,False,False,0,Low,Morning
6,53.2533596945,-6.1136529283,2026-03-26 10:46:21.320708,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2034196157,-6.1131768362,2026-03-26 10:46:21.320710,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2013570208,-6.1107910113,2026-03-26 10:46:21.320713,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.2085493643,-6.114791526,2026-03-26 10:46:21.320715,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
6,53.3888447448,-6.117383881,2026-03-26 10:46:21.320718,10,Thursday,3,46,13,False,0,False,False,0,Medium,Morning
9,53.330112407,-6.3981320398,2026-03-26 10:51:22.997177,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3302612763,-6.3977444606,2026-03-26 10:51:22.997185,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3147970116,-6.3976452189,2026-03-26 10:51:22.997187,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3322340717,-6.3999894695,2026-03-26 10:51:22.997189,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3453138212,-6.3838895099,2026-03-26 10:51:22.997191,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3661398497,-6.3821474152,2026-03-26 10:51:22.997193,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3664657445,-6.3857965605,2026-03-26 10:51:22.997194,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3347392281,-6.3791326122,2026-03-26 10:51:22.997196,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3817395943,-6.3702665703,2026-03-26 10:51:22.997197,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3240224841,-6.3690220253,2026-03-26 10:51:22.997199,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3849582431,-6.3692164855,2026-03-26 10:51:22.997200,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3749294353,-6.3584930139,2026-03-26 10:51:22.997201,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3250926926,-6.3574536579,2026-03-26 10:51:22.997202,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3251302398,-6.3557222919,2026-03-26 10:51:22.997203,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3096042684,-6.327260031,2026-03-26 10:51:22.997205,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3168945018,-6.325027092,2026-03-26 10:51:22.997206,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3168153871,-6.324052109,2026-03-26 10:51:22.997207,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
0,53.2910527556,-6.3146979051,2026-03-26 10:51:22.997209,10,Thursday,3,51,13,False,0,False,False,0,,Morning
0,53.2907952763,-6.3143586056,2026-03-26 10:51:22.997210,10,Thursday,3,51,13,False,0,False,False,0,,Morning
9,53.3028195939,-6.3094246821,2026-03-26 10:51:22.997211,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
9,53.3602551079,-6.3076852696,2026-03-26 10:51:22.997213,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.347097531,-6.3082901077,2026-03-26 10:51:22.997214,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3022080523,-6.3074773984,2026-03-26 10:51:22.997215,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3431667353,-6.3143049614,2026-03-26 10:51:22.997216,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.2786783645,-6.301312341,2026-03-26 10:51:22.997218,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
8,53.2574969771,-6.3004513519,2026-03-26 10:51:22.997219,10,Thursday,3,51,13,False,0,False,False,0,High,Morning
8,53.250303273,-6.3005224304,2026-03-26 10:51:22.997220,10,Thursday,3,51,13,False,0,False,False,0,High,Morning
9,53.3341357516,-6.2985443013,2026-03-26 10:51:22.997222,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3889091294,-6.29879777,2026-03-26 10:51:22.997223,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3614741683,-6.2947583632,2026-03-26 10:51:22.997224,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3335349194,-6.2913988964,2026-03-26 10:51:22.997225,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3345353674,-6.2928446071,2026-03-26 10:51:22.997227,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.333302923,-6.2911279933,2026-03-26 10:51:22.997228,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3459924473,-6.2947583632,2026-03-26 10:51:22.997229,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3181967185,-6.2920801775,2026-03-26 10:51:22.997231,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.363833157,-6.3049266176,2026-03-26 10:51:22.997232,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3901389168,-6.2900484042,2026-03-26 10:51:22.997233,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3314602214,-6.2949018614,2026-03-26 10:51:22.997235,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3601169479,-6.2944539325,2026-03-26 10:51:22.997236,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3900906297,-6.3001750843,2026-03-26 10:51:22.997237,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
9,53.3580181306,-6.2849522071,2026-03-26 10:51:22.997239,10,Thursday,3,51,13,False,0,False,False,0,Low,Morning
6,53.3101983763,-6.2883076505,2026-03-26 10:51:22.997240,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.3068080491,-6.2891632752,2026-03-26 10:51:22.997241,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
6,53.308202776,-6.2840255039,2026-03-26 10:51:22.997242,10,Thursday,3,51,13,False,0,False,False,0,Medium,Morning
